Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Djibouti,DJI,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..,..,7.9,7.6,..,..,..,5.7,..,..
Djibouti,DJI,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.6,2.7,2.7,2.7,2.7,2.7,3,..
"Egypt, Arab Rep.",EGY,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,178410000,117770000,188040000,207090000,235300000,122760000,97240000,33000000,25700000,9900000,170940000,138710000,139940000,886920000,1376270000,2513430000,2432880000,2639180000,2697930000,1572470000,1383150000,1297710000,1457030000,1456780000,1768050000,1774180000,1669440000,1723160000,1496810000,1644200000,6065200000,5408840000,3737700000,2485230000,2692200000,2028070000,2193900000,2009460000,1974140000,1620250000,1370830000,1300390000,1308730000,1017180000,1502840000,1046310000,909030000,1138690000,1688530000,982740000,599160000,423730000,1813430000,5512510000,3537600000,2499430000,2130330000,-113700000,..,..
"Egypt, Arab Rep.",EGY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.727581477,2.148072469,6.749429233,2.53017092,3.399750059,1.061542574,1.582368423,2.146356602,3.015277403,2.951091027,2.342602497,3.401931818,3.144613176,1.707814196,0.676690667,1.096617326,1.058425258,2.420132571,0.994028431,0.940414996,1.135375893,1.268437022,1.174392815,1.236997207,0.522267243,0.736363077,0.286284498,1.589570746,5.993818956,9.343527169,8.873537919,5.831412619,3.551442303,2.91728671,-0.204532287,1.001421905,1.452668056,1.509575225,2.081527134,2.435002181,3.147694016,2.709343149,..
"Egypt, Arab Rep.",EGY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,7594398803,8116362825,8800837863,9511725399,8488916481,10420556798,11547670677,12037865826,11840812503,11953851770,14667401114,14561568650,19869557929,22461458621,24484585426,27731543450,32508416615,33527810282,29330838492,32165098370,32797149035,31343090428,35248528598,39780767913,45237837302,52595997391,58584425367,69762233139,77696615756,80902111100,88511974027,89021890476,79554242139,73755499124,68483875176,75070793549,90485219593,1.11661E+11,1.35433E+11,1.64644E+11,1.86889E+11,1.95313E+11,2.37385E+11,2.45424E+11,2.62831E+11,3.00185E+11,3.03119E+11,2.08956E+11,..,..
"Egypt, Arab Rep.",EGY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,1.609971436,0.396026871,0.915371107,0.862295142,5.464557677,2.751197621,2.832013294,1.801431153,0.806310205,12.51617369,1.326729701,3.39909362,7.352615042,9.424979918,9.663879252,11.53327899,12.33791714,9.547621691,23.49986564,12.43086652,-2.198235385,24.73085897,12.71186441,8.247452608,11.57604176,12.87517165,12.46937254,13.41755434,19.13740485,17.74305137,16.12527118,18.35078068,8.429105395,8.448871559,11.3997415,7.107667444,9.876277431,2.377681489,0.91943542,3.94440699,1.867699847,3.165579065,6.777493605,11.66990834,6.212729509,7.359977727,12.59573982,12.20398447,11.18554227,10.10686463,11.66297635,19.48287747,8.712674574,11.2476245,9.930889729,6.245663136,22.93255423,21.42622592,..
"Egypt, Arab Rep.",EGY,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,38.88585472,40.48044978,45.35930895,48.98654216,49.38493598,47.91379359,48.05403202,49.8768459,52.47255963,51.73035355,46.91879664,49.18588292,49.40974611,48.70173116,55.70885911,70.19467392,63.81556926,61.19828901,80.87246466,78.45456858,88.01651883,105.3317862,94.48624846,94.9014191,96.50845762,96.91909967,96.47745378,97.15913682,97.67339901,98.28385937,100.1105078,92.09238308,77.70478141,74.55656935,75.18955929,75.28232655,76.13705958,76.14728728,83.73996674,88.33511796,89.0123019,94.63069417,101.5590393,104.5881198,104.7370116,98.02133813,92.96683595,84.14639838,77.6984786,75.11454611,69.42203424,74.61026002,73.05650046,81.23692112,87.05576406,95.26698836,119.6001287,99.04792184,91.81016575,..
"Egypt, Arab Rep.",EGY,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4,..,..,..,..,4.6,..,..,..,2,..,..,..,..,4.4,..,..,..,3.9,..,1.7,..,1.3,..,..,1.3,..,..,..,..
"Egypt, Arab Rep.",EGY,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.26109314,90.30908203,..,..,..,..,..,..,..,..,..,85.13693237,..,85.83605957,89.49523,91.2633,93.23965,93.02569,94.04565,97.74805,97.77452,98.83501,..,100.75147,100.6834,101.9129,100.8874,102.4672,103.3151,..,102.5078,105.1124,101.7779,..
"Egypt, Arab Rep.",EGY,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,..,..,..,..,0.6,..,..,..,0.3,..,..,..,..,0.6,..,..,..,0.6,..,0.2,..,0.2,..,..,0.2,..,..,..,..
"Egypt, Arab Rep.",EGY,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,1010000,15890000,2180000,420000,840000,590000,2630000,9230000,10230000,13960000,11120000,14970000,17110000,20400000,53230000,47910000,56220000,60230000,62180000,61820000,52660000,29730000,33400000,30820000,23890000,22160000,20240000,21270000,13240000,20150000,20930000,29150000,38130000,26210000,31360000,32080000,31780000,85070000,24550000,14450000,4630000,520000,7490000,6920000,6920000,..,..
Equatorial Guinea,GNQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.490043636,1.015924097,1.170052323,4.312322273,3.927972267,7.368396568,1.799758683,0.497340901,1.00860946,9.876772457,37.26105619,4.467705406,16.39251783,16.85947721,89.4756129,161.8237506,12.08386943,74.12389917,24.84168907,14.77053652,64.38410045,17.89914523,27.76057529,7.729147203,9.360005331,4.654782916,9.507021305,-4.019628417,10.88795533,16.77450655,9.259521503,4.400504042,2.65669888,0.772319265,1.770270206,0.480381944,2.47417776,2.947239815,..
Equatorial Guinea,GNQ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44448654.14,26968841.81,30858861.67,36952722.22,43282093.23,51714407.52,63771869,81200535.8,86095145.12,74043548.73,110162605.4,112365082.5,138499962.1,136009136.2,83308776.87,103439833.1,120947449.1,193402326.3,153380090.1,190693683.6,-25662854.61,..,..,..,..,-446361873.5,2378298853,3645837118,4434084057,4473050736,2523092819,4275788721,4552599416,6093792004,6392086699,6261499467,5927048903,5914982754,..,..
Equatorial Guinea,GNQ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.44282821,40.41800664,24.74977391,25.63717178,52.77478659,-2.923409717,1.518170654,3.976984504,-4.795861342,10.35252684,3.552112542,-15.42370048,-2.693115419,24.52634674,7.680834092,0.821196362,-13.14717367,-31.56591498,39.15762567,64.7350223,-11.97152744,-1.582890271,0.635621902,16.92276351,59.32905067,12.9763712,3.037653859,19.84003893,-20.83023096,24.90653418,17.04510657,4.854782043,-1.072673757,-1.273842647,-20.19275037,-6.285422111,12.66859744,11.16375316,..
Equatorial Guinea,GNQ,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.80125367,54.61280938,44.03824607,39.20308959,43.03281974,36.80516033,68.66991056,53.08800745,36.23745564,36.67061334,29.41704767,19.38578614,10.34863139,10.36317394,8.034585416,4.669904568,0.889950209,0.289451489,1.272000121,-11.47677942,-21.51342715,-23.19922505,-21.37952166,-19.06038676,-9.727788606,1.067887402,-2.809902729,-2.733062415,-2.490941164,3.34884113,12.03030754,21.05455409,21.45747697,20.5747241,..
Equatorial Guinea,GNQ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210.6904602,..,..,..,..,..,..,..,..,82.80795,..,80.52139,..,..,80.32881,69.95047,70.09638,70.32531,71.22989,..,..,62.30153,..,..,..,..
Equatorial Guinea,GNQ,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,30000,..,620000,2150000,1620000,..,2120000,4930000,4140000,4680000,5610000,4500000,4500000,4500000,..,1000000,2000000,2000000,..,4500000,..,1000000,67710000,154150000,148290000,157490000,123510000,168810000,149870000,178020000,284700000,226670000,316960000,263520000,349740000,126190000,158530000,145420000,142620000,162310000,133410000,135970000,81310000,84190000,94120000,66820000,79130000,..,..
Eritrea,ERI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.291989368,5.986673052,19.92126693,12.08005545,3.945534852,1.612458067,3.121554763,2.872720775,2.173353572,0.130327756,1.269492544,0.546786308,2.825700368,4.901180484,4.298455436,1.495547962,..,..,..,..,..,..,..,..
Eritrea,ERI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,405367183.7,456961647.9,483378275.8,567914908.5,564289494.1,627271005.9,599659496,605616739.3,645395504.5,627773839.1,738135419.2,950439529.3,957815544.4,1066696268,1147328560,1183044120,1625833040,1864205078,1948236577,..,..,..,..,..,..,..,..
Eritrea,ERI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.383170645,10.43214753,9.810040378,9.07483508,3.897151472,9.109173259,2.318561344,24.97759459,15.07726994,16.14866733,21.87284165,24.79928572,7.623689381,11.39400375,7.28820842,16.07622012,29.5045071,11.57375741,13.3408506,..,..,..,..,..,..,..,..
Eritrea,ERI,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.09697195,77.29056474,73.33171359,111.5034413,147.848691,150.4630791,133.0786472,133.3084898,130.7442193,120.335525,125.7266199,124.4495594,121.1430199,135.099988,113.1249634,114.3616583,103.9525146,..,..,..,..,..,..,..,..
Eritrea,ERI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.22288895,58.59820175,60.85834885,54.15716934,..,78.03682709,95.44447,95.3002,108.41101,107.79143,105.65928,108.25964,96.61877,82.53318,76.92445,78.41551,76.75547,94.0621,90.70326,79.89,..,69.18464,65.19705,64.95305,..,..
Eritrea,ERI,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.6,..
Eswatini,SWZ,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,8490000,11440000,6790000,6490000,12750000,15220000,10590000,9560000,7890000,9790000,6000000,2060000,8710000,10450000,14320000,14460000,13270000,27470000,43450000,48470000,48140000,35210000,26360000,32380000,28930000,23970000,32930000,43540000,38270000,29660000,53630000,52920000,56010000,54210000,57780000,57750000,33050000,28440000,34960000,29150000,13130000,29150000,22160000,34190000,21920000,46710000,34780000,50670000,70010000,55770000,91140000,124090000,89620000,117790000,86370000,92630000,147490000,146580000,..,..
Eswatini,SWZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.456585993,0.027038961,1.336348122,5.018709094,2.700529955,6.581201205,6.381078995,13.46212367,4.88030715,6.488000226,-2.535512111,-1.018264102,1.014408891,3.227391343,6.927702882,9.635762533,7.309581387,9.640086551,2.701021044,7.104212121,6.79553345,5.299163651,4.457296076,3.04630355,1.354903018,-0.892056285,9.684826306,6.348696768,5.215923247,1.901492054,6.489560459,-2.738912039,2.511910888,-1.442684676,3.677244672,1.080712401,3.209665395,1.835145366,3.0562555,2.04767829,0.541883594,1.778935269,0.583013503,0.773264694,0.69914944,-1.337368806,0.539580705,..
Eswatini,SWZ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1018919815,1070082388,1196605991,1221404383,1216536373,1541520419,1509876585,1617824192,1414143409,1427645864,1537002019,1430442430,1228383493,1859009617,2406464293,2945635421,2879643234,3040868183,2835596330,3013813004,3620139676,4149924218,4132908232,3965280498,3777720301,3501183727,3274717283,3741379219,..,..
Eswatini,SWZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,7.12484417,9.627265023,25.23067656,10.28894548,4.213731884,13.57027839,10.44612519,10.5599585,13.58770537,8.209537783,3.510344533,15.17968556,4.736921435,11.06496663,5.987372272,13.91657691,1.113116956,24.13260949,2.891737251,30.38490738,8.777750478,11.18825014,17.38975949,10.97042674,16.64938065,7.682365133,11.34484118,7.405277993,5.370059047,25.3429412,8.942622897,8.914928711,6.005495005,3.871285847,6.556824287,4.041159467,5.014296438,10.42557398,9.769931141,3.197176152,5.340932489,8.756673152,6.533130346,7.137336343,5.841087392,7.343985685,2.853881929,2.791124894,..
Eswatini,SWZ,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8285078,16.75422139,14.01898734,12.30597579,17.37609723,16.13144999,15.8058326,21.07127171,20.72742847,22.15645709,19.64194654,18.45719626,18.52898763,15.37038594,14.54941842,11.1867266,10.43060205,10.04556086,14.97363661,14.65429574,16.86854932,11.19449124,12.15221021,12.38703508,10.45289988,11.1404915,9.75369716,9.527701142,12.77400092,14.04220107,15.70834218,14.01497808,12.02776697,5.686321076,1.667305974,7.492556986,14.36288684,21.88514555,16.13376536,15.20839027,16.47595003,16.71677023,21.61357432,23.88846787,27.74745575,..
Eswatini,SWZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.7,..,..,..,..,..,48.4,..,..,..,..,..,..,..,..,42,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,94.8462677,86.99417877,92.57689667,93.22624969,94.84967804,97.68182373,96.92694855,99.69844055,96.63789368,99.39830017,102.7098694,103.7059784,100.4833984,95.67579651,94.94049835,95.60858154,89.72422028,91.8633728,93.12329102,95.85534668,100.230751,100.6502228,103.0776596,100.8408279,104.6516495,108.4392929,108.4479904,106.6950378,105.6962204,103.964592,103.76055,104.21375,102.03815,106.57656,116.71117,112.88919,118.87926,114.45818,..,107.5714,126.7909,110.7692,106.4613,102.3007,102.792,97.83201,93.11102,96.41055,..,..
Eswatini,SWZ,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51,..,..,..,..,..,17.5,..,..,..,..,..,..,..,..,16.6,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,15350000,20960000,26940000,24900000,15980000,20930000,25400000,27680000,42350000,38740000,39680000,46980000,47320000,66280000,116900000,131950000,139750000,115090000,139320000,190580000,211100000,244850000,199330000,338150000,359410000,718410000,631110000,623280000,965440000,727790000,1009250000,1091870000,1162510000,1081220000,1063580000,876980000,816500000,578910000,660240000,643290000,687800000,1103600000,1324740000,1621160000,1830300000,1929120000,2034550000,2606550000,3316250000,3823760000,3455160000,3495890000,3243290000,3885540000,3583960000,3235490000,4073520000,4117500000,..,..
Ethiopia,ETH,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001620129,0.0396344,0.248414013,0.184499328,0.256553049,3.358748398,3.334132788,0.908732804,1.633506369,4.244759584,3.2480727,5.392122513,5.380415799,2.137800937,3.568235274,1.126470925,0.400997134,0.682729367,0.963030625,1.960736724,0.643172898,2.820412334,3.335687913,4.066491984,5.368956856,4.913329121,3.924220578,..
Ethiopia,ETH,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6499790702,6547978135,7740551978,7288736811,8736772409,8767455861,9419949141,9656939936,10142781338,10643492962,11780931629,8804946286,7419739348,5311484375,5347306364,6175157003,6256550540,5386704736,6031098795,6454928449,6478890789,5717001419,5254103637,6894507784,8947657842,11288175606,14206927640,20294218207,24487528353,22705548249,23733488410,32532711572,35666867798,41825749119,48266874542,54412916206,59545264584,..,..
Ethiopia,ETH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.270531508,2.70287832,-2.733979944,31.78776318,-5.273155454,-6.119491996,3.105503713,5.584731902,3.271374608,19.08429007,15.53222614,13.37686413,2.931081729,12.70636909,0.239137921,0.206655563,-0.150146834,2.222722965,9.464718955,-5.75533534,-3.621434213,12.76797833,3.911362456,9.875511911,11.5523498,17.22057948,30.31167308,24.14641529,1.444572317,20.06187508,33.54140502,4.901979299,10.98178829,10.83654278,10.39792554,6.722117677,12.51786669,..
Ethiopia,ETH,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.21885549,22.25649404,22.7031904,26.39453362,24.38503106,25.89561998,26.91867226,28.72996091,31.0673422,34.99685021,34.83923828,37.13780286,30.83193377,31.0504185,28.62097783,30.1121486,33.2946902,37.41079471,43.48011219,44.20724709,41.49717818,44.09056158,44.87179772,44.06447398,46.18842199,44.30372409,41.84205542,36.8625261,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.1,..,..,..,61.2,..,..,..,..,37.2,..,..,..,..,..,33.5,..,..,..,..,30.8,..,..,..,..
Ethiopia,ETH,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.35774231,..,..,..,..,68.17810822,63.74449158,63.38045883,..,..,..,..,49.7507515,58.24882126,71.03089142,..,80.95140076,81.58248138,82.44779,84.86304,81.48227,79.97694,97.41388,134.7826,114.29671,129.8759,155.07642,133.41315,131.6791,149.9392,143.28,..,151.0059,141.5195,..,..,..,..
Ethiopia,ETH,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.5,..,..,..,19,..,..,..,..,8.7,..,..,..,..,..,9,..,..,..,..,8.9,..,..,..,..
Ethiopia,ETH,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1,3.3,3.3,3.3,3.2,3.2,3.3,3.4,3.4,3.5,3.5,3.5,3.5,3.5,..
Gabon,GAB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,20000,560000,2640000,4060000,14860000,13020000,13480000,15000000,13290000,18710000,23760000,23720000,26820000,39190000,24620000,60400000,33960000,27170000,43430000,36620000,55580000,43170000,61850000,63460000,75280000,60750000,78650000,82260000,105740000,132060000,131230000,142710000,68510000,100860000,181030000,143740000,126510000,38830000,44640000,47800000,11850000,8640000,71660000,-10920000,40040000,50300000,31210000,53210000,64120000,77950000,106270000,69450000,68850000,87210000,111270000,98780000,41500000,106350000,..,..
Gabon,GAB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.366468843,1.816630469,0.736562707,1.413053835,3.641180924,3.297995821,0.228119779,0.451849384,3.239161788,2.73648991,3.45679012,-0.729314863,1.234110823,-1.010365399,2.269871503,-2.597049741,-2.376692874,-6.34267905,-8.58943234,-5.843942254,3.270434924,-3.358829502,5.486752594,-2.00474145,0.021857345,1.533961294,4.047948792,3.404977316,2.595405926,5.264176008,4.471792521,5.26869185,3.648960756,6.177869687,3.94449781,1.842062059,6.947889314,0.290093623,8.856121565,10.0589383,5.018236442,..
Gabon,GAB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,238905997.4,274399186,307507301.2,546891264.8,716913988.7,1114161145,1885899953,1596915684,1195149721,883279647.7,2305867794,2711466976,2716712624,2357128472,2289524281,2055893100,2272426126,1926831765,2709328145,2460539960,2876326392,3141934849,2967555851,2071735123,2233109187,2517695949,2688332767,2632518103,2926102561,2703329040,2152601581,2906147937,3364356095,4164510489,4245613993,5085915160,5256940486,5966976358,6902585497,7078337045,7448798477,8757887492,8989536422,9915846921,11719549336,10137790814,10014470002,10341546144,..,..
Gabon,GAB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,3.278445998,1.380920604,-20.34280717,33.54059317,-3.059107213,4.134426126,6.224734603,6.460875095,4.959124912,-0.420199476,6.504165598,-7.276968613,34.75765401,65.41046803,4.372245191,14.66493519,9.795680031,2.859074084,18.98301603,36.78110197,10.4420667,16.90362925,2.924842116,12.01021711,-1.27605177,-20.80981407,0.993283233,2.615134402,7.728024791,15.35814139,-11.36610253,0.213866959,-0.509480779,46.55144294,1.339115488,13.56267674,0.946536838,-17.78640148,19.19133589,28.0893436,-0.168658932,0.855807814,-0.217120396,7.765278535,20.09447289,9.868137278,4.231361642,20.47895904,-18.0745351,16.56432021,12.68122777,-2.941902704,-6.157924934,-0.851390333,-8.927172453,-4.26975398,3.812945186,7.146859323,..
