Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Congo, Dem. Rep.",COD,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,113.730041503906,110.632629394531,..,..,..,102.045219421387,99.0106582641602,97.5132598876953,..,109.655731201172,110.407432556152,110.235069274902,110.263809204102,110.495407104492,..,..,..,86.6863327026367,..,..,79.4165420532227,91.4243087768555,91.8567886352539,78.4540634155273,..,..,..,..,55.4435005187988,..,..,72.16176,..,..,..,..,116.67133,128.53149,122.70564,116.0872,124.9414,126.6238,135.2352,135.8667,139.9216,..,..,..,..
"Congo, Dem. Rep.",COD,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.6,..,..,..,..,..,..,..,38.6,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.4,2.5,2.5,2.5,2.5,2.5,..
"Congo, Dem. Rep.",COD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,6430000,5740000,10470000,17720000,51980000,9120000,238430000,18190000,97680000,143850000,109620000,69630000,-2370000,-192790000,-32450000,69190000,5550000,-55080000,-3940000,-6110000,-14460000,12390000,-730000,6870000,-1500000,-22350000,24790000,-44350000,61330000,11160000,94190400,102221900,187598693.693694,391254723.550069,409032814.51248,180000000,256100000,1808000000,1726800000,-243200000,2742300000,1596024303.85686,2891607809.09542,1697585830.80626,1499572152.49797,1165720010.30767,932374669.380907,1047979482.55526,1284643393.84758,..
Chad,TCD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,30000,3260000,5520000,5560000,16550000,18270000,19010000,19830000,21720000,23750000,22350000,30410000,30790000,45280000,78480000,66730000,60880000,81600000,123150000,84740000,34990000,59560000,64150000,87430000,111410000,179050000,160310000,201790000,260690000,250570000,310580000,262310000,236700000,223470000,212290000,235020000,295780000,227960000,174440000,187930000,131330000,188600000,229250000,251990000,332080000,386440000,290730000,367980000,441810000,558330000,490160000,457660000,475130000,459340000,391930000,606650000,624460000,647830000,..,..
Chad,TCD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,933027514.573487,778172114.022976,749393173.72373,761382730.314803,847756423.574825,964102776.199224,996285389.856026,1085005343.80313,1387674029.93096,1348571922.62431,1630847716.65605,1781161434.59687,1792439631.02231,1346983686.61492,1105114509.15936,1353352684.18433,1491977312.39368,1426124721.36699,1623673202.76446,1429122507.89276,1263267381.9102,1557360723.88131,1715506118.96506,1934244994.57836,2229047277.40305,3572883682.88204,3977941135.80467,4994952078.55216,5715528161.46851,7040951143.86368,8013344785.92283,8756321342.9883,9153027123.94063,9799041390.69689,10643916897.8481,8867704255.75619,8300660904.54911,7631261127.73843,..,..
Chad,TCD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,5.06282790068819,1.53457996041548,5.6420649793486,8.2312516729027,5.6657016330491,5.9828751451029,3.27928791907495,2.03146493895743,2.06733982748017,3.85955208091369,8.99174877486901,5.55368367597131,6.71359429875473,3.73569349604585,8.22070051410586,8.44952547852465,8.6180194441724,9.89977571152785,8.18975797080374,8.73490443580813,8.0547582837101,9.22078364825447,0.0121269458297206,24.066353134175,-5.11319482905881,-16.9328260825259,-3.13308180987801,9.36193041017259,-1.25261064954204,8.0123290348855,3.0734989661165,-12.9065538294358,-1.3146037189081,43.5449637733589,8.83312726645855,11.4584549508316,3.78278546499358,6.74940882900437,-7.57286628466451,5.2898048599024,13.7976527517671,1.90781944012421,0.0790046920912317,9.73425647986646,28.1119336760507,9.98442792041421,3.30193426256777,8.64881979028074,-9.55875447756326,6.39119505130665,8.58039895814795,1.09724571223184,-4.14136740417744,0.645785332472741,-8.48001725832678,-1.40083927949904,0.0282519135155042,5.10887237434432,..
Chad,TCD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,3.47254065134591,5.24961139141255,4.5306341015917,4.41326642246175,5.23351547011098,5.68647000857403,7.29814561954028,9.28990955968501,9.6779551989881,10.4488608359681,8.5546344736086,7.0787518222316,7.56412535185507,9.23183405455819,11.6670541783404,13.0153122265632,11.1446712210041,13.6380014585107,15.6029574224234,23.1230262361504,22.3026298608126,18.2897824341308,15.1780321422336,13.6135769306431,13.428500518078,14.3172037247527,22.0292189494085,22.2129236960792,16.1242701013217,12.5015897918426,11.465243558633,12.0150256262882,14.1205857295329,14.635395234724,12.0326402810525,9.88252316679751,11.0780115786397,10.1466524040795,9.10054778605064,10.6965081481927,12.3458544671395,13.0489772384886,11.4583378293415,11.4528207010474,7.90699469202603,6.41158640156331,4.35309038213383,0.820723864143233,-1.27039350194744,7.18479124639487,7.64601201368811,6.09452226237707,5.5046411129706,7.27387426759362,11.0474309333993,17.6645659561322,24.8270053475936,25.2485686384911,22.5392370178494,..
Chad,TCD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.9,..,..,..,..,..,..,..,38.4,..,..,..,..,..,..,..,..
Chad,TCD,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,48.7621002197266,..,..,39.4695892333984,..,36.6888008117676,37.7256317138672,..,..,..,..,..,..,..,..,..,..,52.546028137207,46.6675987243652,52.2916984558105,54.1123008728027,..,..,53.3970909118652,55.2549209594727,59.7899703979492,66.7656326293945,75.0909118652344,68.0531005859375,72.30356,73.04688,80.03606,81.72707,93.99311,88.15739,91.76867,..,..,103.73723,109.3355,117.7722,122.8801,128.6008,..,108.5138,109.08,..,..,..
Chad,TCD,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7,..,..,..,..,..,..,..,15.3,..,..,..,..,..,..,..,..
Chad,TCD,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,2.4,2.2,2.2,2.2,2.2,2.2,2.2,2.4,2.6,2.7,2.7,2.7,2.6,..
Chad,TCD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21153560.0383945,34136051.2065302,-1290000,-430000,-110000,-120000,-90000,9186265.62833445,53650093.598907,28200501.0592125,8162068.46980273,1289247.25997058,18739324.367411,9400000,4239527.50767445,1960770.97412268,15160901.583748,27074698.967103,32611570.1155,39466173.5268,44293940.5725,21696680.4079,24524970.8055,115172421.542299,459866391.829084,924119210.086831,712663454.920853,466793492.149124,-99342519.3566245,-278414000,-321655000,466131000,374900000,313000000,281900000,579793037.390775,520200793.458,-675545915.4299,559642022.5287,244516024.1216,334997123.7491,662206573.4331,..
Cote d'Ivoire,CIV,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,130000,3370000,9000000,8650000,39010000,38620000,35950000,34020000,44840000,49660000,52580000,51070000,48280000,63320000,75620000,99680000,107450000,103950000,129550000,159920000,209800000,123050000,136430000,155320000,122990000,117360000,174420000,240480000,424730000,394560000,686400000,629900000,755700000,763630000,1593700000,1212440000,964770000,447000000,967270000,447780000,350920000,186080000,1067500000,253700000,160710000,91280000,247140000,171080000,584630000,2403010000,845310000,1437710000,2908350000,1273460000,925040000,653060000,616260000,827450000,..,..
Cote d'Ivoire,CIV,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,1448815167.66307,1703269450.76983,2294362852.05375,2848823077.96533,3566308379.14111,4273672309.75141,5737115141.2281,7059998930.31302,7953901429.36385,8806608423.01343,7111916791.20726,6381605120.15823,5543411867.20718,5745324121.7384,5732450476.17099,7817752099.25529,8465847041.76154,8618136565.89614,7806830345.2108,8562325879.13352,8509110481.76417,9198567636.48513,9082781412.15226,7064897881.53098,9454874117.35726,10574886418.8084,10423644609.0215,11459776499.5952,11164653475.9005,9138570276.57187,9424418529.18201,10255854743.1454,12311274397.0251,13876590464.0604,15216793165.4043,15490030384.6793,18022256542.8498,21390809631.9917,21935516455.3027,22399603614.5514,22308557397.4489,23962044897.9969,27981666350.5966,32646921386.0298,36644007086.844,33406005292.4225,..,..,..
Cote d'Ivoire,CIV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,2.99006346441324,3.00481981544752,3.0139171564476,2.90617795078705,3.07886780449192,0.0416032246662184,1.22775183423241,5.79379997834502,1.8539178472065,2.99084831069479,-0.941093870870645,2.51161642790446,13.2279689686924,26.6941713350853,4.31395366086352,18.2229732471222,28.7512918319613,4.43330463895532,6.54139713087815,24.1436771123211,2.97699115943504,8.30131758419287,9.04678191044077,17.9098958909784,0.343657070026325,-2.02040483731537,-4.07520680494551,-0.380926012884572,-1.01240652539241,-4.52327354401707,0.663489270154756,-0.0238371357741443,6.15419429242785,46.3860694285585,11.0437898557157,4.98308457582756,6.20167536959484,3.63948325280666,0.786182071702484,2.24581878692544,7.39641341707085,6.66730707570147,4.80101688659991,-2.89062039385472,1.30130527324141,1.74401769763455,2.93314243082838,8.50256944726367,2.34574281990109,5.38642328995678,1.63542431970711,3.15486529798481,3.71048179675924,3.9093622016632,3.10615232443898,-1.06855381583524,-1.74219624189568,0.430714051039445,..
Cote d'Ivoire,CIV,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,18.4372738822925,16.2225350055679,18.2023170812335,17.0807456144218,16.2400639221953,19.2267262864751,17.3928117111342,19.8474143388063,19.0007452162371,21.8042175586928,26.3248233043425,26.8556607730853,27.826793253405,32.0227693142071,33.2450609117537,34.4022870855631,33.0272594461327,35.4578651711951,39.2981076143704,45.4067398714827,45.0245325371674,51.2602662558475,45.2129137441212,42.1230859606413,42.9264668695572,45.6662827428897,47.68444916851,44.1529353883439,44.4702947015867,44.0283905628196,45.2090266603169,41.2206813559593,29.7321472163993,28.0483490762683,25.6537754866683,25.1815808458991,24.3466359482679,23.4878874624916,22.4040695304725,21.5446640493651,20.7432059811874,18.105647651494,18.0912895177347,17.3279673332049,19.6427928956768,21.8562614813379,21.9180508640794,25.0119128967873,26.8609515095775,27.3550630847877,27.9391045304499,29.3248817166508,30.4977315353415,32.2525192341992,34.5078660574562,37.4385426463591,39.074967737371,..
Cote d'Ivoire,CIV,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8,3.1,6.8,10.7,..,..,..,22.4,..,..,19.6,..,..,25.8,..,..,..,23.2,..,..,..,..,..,29.1,..,..,..,..,..,..,28.2,..,..,..,..
Cote d'Ivoire,CIV,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,54.0551109313965,56.0865783691406,56.301700592041,59.1094398498535,63.4739799499512,71.5381469726563,71.329231262207,69.7283706665039,69.7390899658203,67.2202987670898,63.1396408081055,60.5524597167969,59.804500579834,62.8646011352539,62.5895195007324,64.9418182373047,63.4720611572266,63.4022789001465,61.0737190246582,58.1962699890137,63.8451805114746,66.0065307617188,65.3706588745117,67.2307586669922,70.2499008178711,68.1100616455078,66.8365325927734,65.54336,64.20733,64.55008,68.75089,..,..,62.07043,63.86981,72.45711,69.41493,..,74.88775,82.42944,82.56101,96.68343,98.29878,108.088,102.6603,102.0966,..
Cote d'Ivoire,CIV,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.1,0.6,1.6,2.6,..,..,..,6.7,..,..,4.7,..,..,7.6,..,..,..,7.1,..,..,..,..,..,10.4,..,..,..,..,..,..,9.1,..,..,..,..
Cote d'Ivoire,CIV,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,2.5,2.4,2.5,2.6,2.4,2.7,2.8,3,3.1,3.1,3.2,3.2,3.3,..
Cote d'Ivoire,CIV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69057905.4104356,44779149.8938744,14653226.1185723,83312704.4895194,74745567.4063354,94661312.4054689,32752925.4212913,47473229.3493208,37526304.2311013,21741286.3650168,29158869.2754297,70746700.3840575,87510151.1438287,51704186.9884033,18494816.6222357,48114925.5415076,16305875.0295171,-230834501.963191,87900032.7089422,77989253.9432915,211482185.503018,269180619.328979,415303614.48062,380014112.44914,323675947.635538,234701641.053396,272680081.703965,212629136.66552,165347467.486846,282979933.109701,348920761.502346,350652855.728047,443215533.117434,466489596.954486,396030773.972889,358118908.982355,301577298.55306,330274411.529178,407476278.301898,438772570.981003,494209964.321162,577479244.096434,972606666.48478,912856300.8215,..
"Congo, Rep.",COG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,20000,190000,3070000,5650000,17760000,15850000,25180000,18800000,21370000,17170000,15390000,17170000,23100000,26620000,37820000,55930000,72640000,48130000,80260000,90150000,91150000,80440000,91940000,107350000,96520000,69020000,107230000,137530000,86600000,90520000,217160000,133270000,115000000,124360000,363850000,126860000,431290000,268670000,64990000,140540000,32150000,73890000,57130000,69280000,115810000,1425550000,258300000,116320000,486630000,283970000,1315090000,261240000,140130000,150990000,106180000,88800000,87840000,107970000,..,..
"Congo, Rep.",COG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,239794763.639072,279214201.702249,346523620.034036,431361179.678273,396489450.616415,556187217.567055,530738920.565616,540983753.534795,583356411.381899,704054654.154484,1053297289.75352,1467060026.26055,1647907761.08945,1369694743.61741,1266887151.49781,1263648869.41565,1291666253.75158,1440065134.4683,1109566353.03433,898397707.50122,901980214.275582,1244503851.07861,1369359417.97329,556847982.488161,789239441.630866,331985961.241497,281804825.707132,542480167.155009,828947820.345077,586749763.829344,378899385.443247,623499554.335661,791130199.70969,1131708622.28439,870458759.790493,474281919.415637,287515078.940111,1263553337.70709,1939406815.79053,2420417018.27412,2103321031.29076,1536106217.61054,2320496908.73128,3843535239.83075,4972737584.7074,5378578778.57039,5356244483.2452,3500681832.28129,..,..
"Congo, Rep.",COG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,6.29395669495798,4.25381991057175,7.7738971807628,3.8559432120154,3.0254854106818,10.0273582947911,5.51605230898238,-1.04473179428555,2.99689342240686,3.71045521169687,8.31301862228739,7.42777407801576,7.83857867946176,8.11374128108788,8.30480454211238,8.67575133305867,14.5245314549523,-0.828343081597097,17.1015978747028,20.1440085399188,27.7891269189205,6.0447381656876,6.33837152793606,12.11139461509,2.49854015355129,-29.1726624816534,7.62652157834711,-6.22635298478944,12.7440601799137,-1.02906827156495,-1.4806356966147,-1.56926840964935,-1.13082861348927,36.7528256532075,3.39592951043915,17.9919240301858,4.9645176791187,-18.2220896614958,29.35534192731,47.0400830804295,-13.925208169174,-1.73892756062094,-4.25153691879549,16.8072383039855,21.329453885852,18.5193730782555,1.12245291794899,25.0276753970442,-20.6272546520232,20.7220751924665,10.6702867663009,-1.16993793055299,-3.65824354677082,-5.66896380101346,-29.691066581118,8.97313567101992,-2.45027400887945,22.2355102596929,..
"Congo, Rep.",COG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,20.9597475200578,22.0967699167542,12.5980360661773,22.2748779800549,21.3626324327991,17.1399141687419,17.9889298892989,20.3938391085341,21.1784565916399,20.8969642362637,20.0921052631579,18.2119442349681,19.0695652173913,19.3476821192053,19.4520936834634,24.0790754257908,27.287853577371,30.2410682396275,31.4302995365113,26.8370380128128,22.307863508137,18.7854634340794,21.8628804494003,22.0062881333346,20.9901106362239,22.6932764540765,33.9974695978873,28.8204400919883,30.8834597875569,30.3082773265473,29.1417322834646,29.8703005073501,30.6178516228748,21.1353769240889,16.896046255955,17.3296724105283,15.2641378779718,16.7294386663716,21.9742631075559,19.0411233009039,8.65090512540894,13.3428208758483,11.8347189890256,12.9657938773501,11.3422509976382,1.10368455476999,-8.27902834809281,-6.85080197251793,-15.2459968217102,-14.3611489519611,-14.3415914677546,-16.1342920586371,-8.93305326084061,-7.2359804764323,0.814504465201558,21.5253187590079,33.6919772794967,36.3083316880553,28.7881973350379,..
"Congo, Rep.",COG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.4,..,..,..,..,..,37,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,94.5525207519531,113.643943786621,99.8370208740234,110.537910461426,109.848388671875,108.73755645752,110.592887878418,109.461608886719,104.667129516602,107.648048400879,108.065292358398,107.746658325195,111.577133178711,106.298057556152,102.504257202148,102.86255645752,117.534606933594,97.2618865966797,85.7359008789063,88.7414779663086,90.123893737793,99.0556564331055,94.1526412963867,89.7195281982422,..,88.3985137939453,..,..,36.769229888916,76.24016,87.42976,79.12624,68.62932,80.79954,77.46819,88.41612,86.19194,90.36338,99.231,101.3796,..,93.64393,..,..,..,..,..,..,..
"Congo, Rep.",COG,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.1,..,..,..,..,..,14.9,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.6,2.7,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
"Congo, Rep.",COG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4050415.5267777,16481632.6620511,40032269.0162728,30842951.4557126,35349296.9308788,56079518.980324,34948545.6926496,12689672.804521,22439698.3136535,43448956.4120196,9095236.52932367,-7125213.1608,22551558.2245,32753529.6891,2739032.5359,286054322.0689,2990000,125018925.758043,72579070.6931468,79171534.7572172,32777255.4191937,538212550.239714,-97897925.1179687,-135361238.247372,199155450.954144,219545648.817082,88399286.0999307,800996241.640624,1487693084.45892,1422370639.41635,1940120150.91702,1184284700.65489,1520744890.62462,298288001.186385,-69253909.3686667,1878325499.2761,2887256932.11379,4278118364.98033,50574345.3391363,4406043657.3405,4313143665.0143,..
Djibouti,DJI,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,6470000,9750000,9710000,10520000,11830000,10650000,13350000,19480000,29060000,34400000,28130000,46230000,104400000,23180000,73040000,64510000,58820000,65430000,102090000,81390000,114930000,105300000,92600000,75020000,207010000,107160000,112190000,134430000,128570000,105560000,97080000,85650000,80980000,75150000,72240000,59400000,74100000,79260000,64330000,74170000,115380000,112670000,140820000,165830000,132030000,141400000,148460000,149250000,166110000,170360000,187160000,134090000,..,..
Djibouti,DJI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1046419235.93787,1150863937.78236,1289262799.77902,1365240532.82,1384524738.22481,..,..
Djibouti,DJI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.33176877030211,2.47990209319364,0.149550135815062,0.557407623226553,1.3011859266219,..
Djibouti,DJI,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.0049463614817,23.6975668392819,23.9389627721007,23.2831099856452,23.3057576661228,24.7708051322524,..
Djibouti,DJI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6,..,..,..,..,..,..,..,..,..,18.3,22.7,..,..,..,17.1,..,..
Djibouti,DJI,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..,..,..,..,..,..,..,..,..,..,..,20.6659908294678,20.8826293945313,22.3864803314209,22.8995094299316,26.9766006469727,26.5842304229736,..,..,..,..,..,..,..,..,..,30.5614490509033,32.3972015380859,32.5924491882324,33.0475616455078,33.2618408203125,31.7870597839355,32.2260818481445,27.344820022583,29.5270595550537,31.6717491149902,31.5629196166992,29.0084991455078,28.4670791625977,29.4337100982666,31.10746,40.56329,41.18805,..,..,47.61905,53.13598,56.21254,66.11042,65.45844,..,68.64462,67.63982,70.08495,68.40845,63.67819,61.66489,65.75919,66.95788,77.45226
Djibouti,DJI,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..,..,7.9,7.6,..,..,..,5.7,..,..
Djibouti,DJI,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.6,2.7,2.7,2.7,2.7,2.7,3,..
Djibouti,DJI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2290106.40273237,2290106.40273237,1423579.65575256,1423579.65575256,3218527.9173536,3263542.29382009,3100365.17912908,3173513.54088712,3212901.12029529,3286049.48205333,3392958.62616123,3432346.2055694,14224542.9634089,38543559.8494269,22203341.1920932,108287709.387186,195351140.270424,227654582.182184,96859684.5617569,36501032.5172602,79000230.6986794,109998255.692912,286004467.676864,152998382.294329,123998424.487959,159998874.634256,165001125.365744,265000000,..
"Egypt, Arab Rep.",EGY,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,178410000,117770000,188040000,207090000,235300000,122760000,97240000,33000000,25700000,9900000,170940000,138710000,139940000,886920000,1376270000,2513430000,2432880000,2639180000,2697930000,1572470000,1383150000,1297710000,1457030000,1456780000,1768050000,1774180000,1669440000,1723160000,1496810000,1644200000,6065200000,5408840000,3737700000,2485230000,2692200000,2028070000,2193900000,2009460000,1974140000,1620250000,1370830000,1300390000,1308730000,1017180000,1502840000,1046310000,909030000,1138690000,1688530000,982740000,599160000,423730000,1813430000,5512510000,3537600000,2499430000,2130330000,-113700000,..,..
"Egypt, Arab Rep.",EGY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,7594398803.1763,8116362824.76242,8800837863.3893,9511725398.93073,8488916480.79554,10420556798.2238,11547670677.0616,12037865825.8834,11840812502.5722,11953851769.7457,14667401113.8528,14561568649.7782,19869557928.8644,22461458621.0738,24484585425.6193,27731543449.9256,32508416615.4803,33527810281.5251,29330838492.4707,32165098369.7938,32797149034.986,31343090427.7981,35248528598.2595,39780767912.6541,45237837302.0025,52595997391.0342,58584425367.1243,69762233138.9588,77696615755.8943,80902111099.65,88511974027.2308,89021890475.7887,79554242138.5951,73755499123.5115,68483875175.6358,75070793548.7663,90485219593.2067,111661115815.763,135432604348.474,164644139381.936,186889240402.455,195313276410.435,237384547493.862,245424341418.044,262830927933.652,300184861051.333,303119238861.059,208956126325.018,..,..
